rij,obs,pop,houseType,residenceStatus,kom,sex,label,buurt
66,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N66-h,3065,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt V,https://adamlink.nl/geo/district/buurt-v/147
67,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N67-h,6170,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W,https://adamlink.nl/geo/district/buurt-w/143
68,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N68-h,3168,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt X,https://adamlink.nl/geo/district/buurt-x/127
69,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N69-h,2297,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137
70,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N70-h,3936,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt Z,https://adamlink.nl/geo/district/buurt-z/138
71,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N71-h,3681,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt A.A,https://adamlink.nl/geo/district/buurt-aa/128
72,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N72-h,3105,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt B.B,https://adamlink.nl/geo/district/buurt-bb/126
73,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N73-h,3876,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt C.C,https://adamlink.nl/geo/district/buurt-cc/125
74,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N74-h,2713,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt D.D,https://adamlink.nl/geo/district/buurt-dd/111
75,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N75-h,3742,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt E.E,https://adamlink.nl/geo/district/buurt-ee/110
76,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N76-h,2821,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt F.F,https://adamlink.nl/geo/district/buurt-ff/112
77,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N77-h,3483,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt G.G,https://adamlink.nl/geo/district/buurt-gg/113
78,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N78-h,2239,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt H.H,https://adamlink.nl/geo/district/buurt-hh/114
79,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N79-h,2266,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt I.I,https://adamlink.nl/geo/district/buurt-jj/122
80,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N80-h,2755,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt K.K,https://adamlink.nl/geo/district/buurt-kk/115
81,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N81-h,1770,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt L.L,https://adamlink.nl/geo/district/buurt-ll/116
82,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N82-h,2928,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt M.M,https://adamlink.nl/geo/district/buurt-mm/109
83,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N83-h,3271,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt N.N,https://adamlink.nl/geo/district/buurt-nn/108
84,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N84-h,3991,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt O.O,https://adamlink.nl/geo/district/buurt-oo/107
85,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N85-h,4588,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt P.P,https://adamlink.nl/geo/district/buurt-pp/106
86,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N86-h,5328,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt Q.Q,https://adamlink.nl/geo/district/buurt-qq/101
87,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N87-h,1288,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt R.R,https://adamlink.nl/geo/district/buurt-rr/117
88,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N88-h,2339,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt S.S,https://adamlink.nl/geo/district/buurt-ss/118
89,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N89-h,2965,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt T.T,https://adamlink.nl/geo/district/buurt-tt/105
90,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N90-h,4474,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt U.U,https://adamlink.nl/geo/district/buurt-uu/102
91,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N91-h,1127,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt V.V,https://adamlink.nl/geo/district/buurt-vv/104
92,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N92-h,609,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt W.W,https://adamlink.nl/geo/district/buurt-ww/103
93,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N93-h,2039,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt X.X (waarin de Overtoom),https://adamlink.nl/geo/district/buurt-xx/123
94,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N94-h,729,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt IJ.IJ,https://adamlink.nl/geo/district/buurt-yy/124
95,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-N95-h,749,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#FeitelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt Z.Z (waarin de Weesperzijde),https://adamlink.nl/geo/district/buurt-zz/150
46,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O46-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt A,https://adamlink.nl/geo/district/buurt-a/134
47,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O47-h,46,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt B,https://adamlink.nl/geo/district/buurt-b/136
48,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O48-h,22,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt C,https://adamlink.nl/geo/district/buurt-c/141
49,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O49-h,40,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt D,https://adamlink.nl/geo/district/buurt-d/131
50,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O50-h,57,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt E,https://adamlink.nl/geo/district/buurt-e/130
51,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O51-h,16,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt F,https://adamlink.nl/geo/district/buurt-f/121
52,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O52-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt G,https://adamlink.nl/geo/district/buurt-g/120
53,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O53-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt H,https://adamlink.nl/geo/district/buurt-h/129
54,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O54-h,50,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt I,https://adamlink.nl/geo/district/buurt-j/133
55,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O55-h,36,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt K,https://adamlink.nl/geo/district/buurt-k/135
56,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O56-h,35,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt L,https://adamlink.nl/geo/district/buurt-l/119
57,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O57-h,20,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt M,https://adamlink.nl/geo/district/buurt-m/132
58,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O58-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt N,https://adamlink.nl/geo/district/buurt-n/139
59,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O59-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt O,https://adamlink.nl/geo/district/buurt-o/140
60,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O60-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt P,https://adamlink.nl/geo/district/buurt-p/142
64,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O64-h,22,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt T,https://adamlink.nl/geo/district/buurt-t/149
65,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O65-h,316,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt U,https://adamlink.nl/geo/district/buurt-u/148
66,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O66-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt V,https://adamlink.nl/geo/district/buurt-v/147
67,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O67-h,25,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt W,https://adamlink.nl/geo/district/buurt-w/143
68,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O68-h,57,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt X,https://adamlink.nl/geo/district/buurt-x/127
69,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O69-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt IJ,https://adamlink.nl/geo/district/buurt-y/137
70,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O70-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt Z,https://adamlink.nl/geo/district/buurt-z/138
71,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O71-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt A.A,https://adamlink.nl/geo/district/buurt-aa/128
72,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O72-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt B.B,https://adamlink.nl/geo/district/buurt-bb/126
73,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O73-h,97,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt C.C,https://adamlink.nl/geo/district/buurt-cc/125
74,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O74-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt D.D,https://adamlink.nl/geo/district/buurt-dd/111
75,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O75-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt E.E,https://adamlink.nl/geo/district/buurt-ee/110
76,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O76-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt F.F,https://adamlink.nl/geo/district/buurt-ff/112
77,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O77-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt G.G,https://adamlink.nl/geo/district/buurt-gg/113
78,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O78-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt H.H,https://adamlink.nl/geo/district/buurt-hh/114
79,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O79-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt I.I,https://adamlink.nl/geo/district/buurt-jj/122
80,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O80-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt K.K,https://adamlink.nl/geo/district/buurt-kk/115
81,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O81-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt L.L,https://adamlink.nl/geo/district/buurt-ll/116
82,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O82-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt M.M,https://adamlink.nl/geo/district/buurt-mm/109
83,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O83-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt N.N,https://adamlink.nl/geo/district/buurt-nn/108
84,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O84-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt O.O,https://adamlink.nl/geo/district/buurt-oo/107
85,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O85-h,7,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt P.P,https://adamlink.nl/geo/district/buurt-pp/106
86,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O86-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt Q.Q,https://adamlink.nl/geo/district/buurt-qq/101
87,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O87-h,20,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt R.R,https://adamlink.nl/geo/district/buurt-rr/117
88,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O88-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt S.S,https://adamlink.nl/geo/district/buurt-ss/118
89,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O89-h,20,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt T.T,https://adamlink.nl/geo/district/buurt-tt/105
90,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O90-h,11,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt U.U,https://adamlink.nl/geo/district/buurt-uu/102
92,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O92-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt W.W,https://adamlink.nl/geo/district/buurt-ww/103
93,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O93-h,28,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt X.X (waarin de Overtoom),https://adamlink.nl/geo/district/buurt-xx/123
94,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O94-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt IJ.IJ,https://adamlink.nl/geo/district/buurt-yy/124
95,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-O95-h,7,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt Z.Z (waarin de Weesperzijde),https://adamlink.nl/geo/district/buurt-zz/150
46,http://lod.cedar-project.nl:8888/cedar/resource/VT_1869_01_H1-S3-P46-h,9,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-F,Buurt A,https://adamlink.nl/geo/district/buurt-a/134
