rij,obs,pop,houseType,residenceStatus,kom,sex,buurtLabel,buurt,nadere_omschrijving1,nadere_omschrijving2
175,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R175-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,Nieuw Suikerhofje,Kom
176,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R176-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,R. C. Ziekenverpleging,Kom
177,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R177-h,1857,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt KK,https://adamlink.nl/geo/district/buurt-kk/115,Overige huizen,Kom
178,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R178-h,67,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Kweekschool voor de Zeevaart,Kom
179,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R179-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Gesticht van Liefdadigheid,Kom
180,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R180-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Burgerziekenhuis,Kom
181,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R181-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Pastorie der Alg. Hulpkerk,Kom
182,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R182-h,969,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt LL,https://adamlink.nl/geo/district/buurt-ll/116,Overige huizen,Kom
183,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R183-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,St. Andrieshofje,Kom
184,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R184-h,9,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,"Christ. Geref. Wees-, Oude Mannen- en Vrouwenhuis",Kom
185,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R185-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,Hamer- en Bouwershof,Kom
186,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R186-h,2794,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt MM,https://adamlink.nl/geo/district/buurt-mm/109,Overige huizen,Kom
187,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R187-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Zwaardvegershofje,Kom
188,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R188-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Hofje de Zeven Keurvorsten,Kom
189,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R189-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Anslo's Hofje,Kom
190,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R190-h,3946,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt NN,https://adamlink.nl/geo/district/buurt-nn/108,Overige huizen,Kom
191,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R191-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt OO,https://adamlink.nl/geo/district/buurt-oo/107,Regenboogs-Liefdehofje,Kom
192,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R192-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt OO,https://adamlink.nl/geo/district/buurt-oo/107,Van Beeckshofje,Kom
193,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R193-h,4808,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt OO,https://adamlink.nl/geo/district/buurt-oo/107,Overige huizen,Kom
194,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R194-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt PP,https://adamlink.nl/geo/district/buurt-pp/106,Het Suijckerhofje,Kom
195,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R195-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt PP,https://adamlink.nl/geo/district/buurt-pp/106,Huiszitten-weduwenhof,Kom
196,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R196-h,4822,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt PP,https://adamlink.nl/geo/district/buurt-pp/106,Overige huizen,Kom
197,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R197-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt QQ,https://adamlink.nl/geo/district/buurt-qq/101,Lindenhofje,Kom
198,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R198-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt QQ,https://adamlink.nl/geo/district/buurt-qq/101,Rapenhofje,Kom
199,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R199-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt QQ,https://adamlink.nl/geo/district/buurt-qq/101,Boscherhofje,Kom
201,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R201-h,87,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt RR,https://adamlink.nl/geo/district/buurt-rr/117,Brandweerkazerne,Kom
202,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R202-h,876,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt RR,https://adamlink.nl/geo/district/buurt-rr/117,Overige huizen,Kom
203,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R203-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt SS,https://adamlink.nl/geo/district/buurt-ss/118,Fontaineshofje,Kom
204,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R204-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt SS,https://adamlink.nl/geo/district/buurt-ss/118,"Gesticht ""de Ster""",Kom
205,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R205-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt SS,https://adamlink.nl/geo/district/buurt-ss/118,Nieuwe of Zonsche hofje,Kom
206,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R206-h,1740,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt SS,https://adamlink.nl/geo/district/buurt-ss/118,Overige huizen,Kom
207,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R207-h,56,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt TT,https://adamlink.nl/geo/district/buurt-tt/105,"Diaconie Wees-, Oude Mannen- en Vrouwenhuis der Hersteld Evangelisch Luth. gemeente",Kom
208,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R208-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt TT,https://adamlink.nl/geo/district/buurt-tt/105,St. Antonius gesticht,Kom
209,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R209-h,2532,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt TT,https://adamlink.nl/geo/district/buurt-tt/105,Overige huizen,Kom
210,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R210-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt UU,https://adamlink.nl/geo/district/buurt-uu/102,Moenshofje,Kom
211,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R211-h,4838,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt UU,https://adamlink.nl/geo/district/buurt-uu/102,Overige huizen,Kom
212,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R212-h,1445,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt VV,https://adamlink.nl/geo/district/buurt-vv/104,,Kom
213,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R213-h,897,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt WW,https://adamlink.nl/geo/district/buurt-ww/103,,Kom
214,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R214-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt WW,https://adamlink.nl/geo/district/buurt-ww/103,,Buiten de kom
215,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R215-h,42,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt XX,https://adamlink.nl/geo/district/buurt-xx/123,Buitengasthuis,Kom
216,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R216-h,2429,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt XX,https://adamlink.nl/geo/district/buurt-xx/123,Overige huizen,Kom
217,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R217-h,26,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt YY,https://adamlink.nl/geo/district/buurt-yy/124,Gesticht voor volwassen blinden,Kom
218,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R218-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt YY,https://adamlink.nl/geo/district/buurt-yy/124,Henriette Hofje (oude vrouwen),Kom
219,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R219-h,7633,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt YY,https://adamlink.nl/geo/district/buurt-yy/124,Overige huizen,Kom
220,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R220-h,3604,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt ZZ,https://adamlink.nl/geo/district/buurt-zz/150,,Kom
221,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R221-h,79,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt ZZ,https://adamlink.nl/geo/district/buurt-zz/150,,Buiten de kom
222,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R222-h,663,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,,,Arken en Keeten,Kom
223,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R223-h,1081,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,,,Schepen te Amsterdam te huis behoorende,Kom
225,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R225-h,263,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BuitenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,,,,Buiten de kom
68,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R68-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt A,https://adamlink.nl/geo/district/buurt-a/134,Broederschap der R. C. gemeente,Kom
69,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R69-h,1748,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt A,https://adamlink.nl/geo/district/buurt-a/134,Overige huizen,Kom
70,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R70-h,74,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt B,https://adamlink.nl/geo/district/buurt-b/136,Binnen-Gasthuis,Kom
71,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R71-h,28,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt B,https://adamlink.nl/geo/district/buurt-b/136,St. Bernardus gesticht,Kom
72,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R72-h,1011,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt B,https://adamlink.nl/geo/district/buurt-b/136,Overige huizen,Kom
73,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R73-h,2801,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt C,https://adamlink.nl/geo/district/buurt-c/141,,Kom
74,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R74-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt D,https://adamlink.nl/geo/district/buurt-d/131,R. C. Maagdenhuis,Kom
75,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R75-h,9,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt D,https://adamlink.nl/geo/district/buurt-d/131,Hulphuis van arrest,Kom
76,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R76-h,1268,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt D,https://adamlink.nl/geo/district/buurt-d/131,Overige huizen,Kom
77,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R77-h,76,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt E,https://adamlink.nl/geo/district/buurt-e/130,Burgerweeshuis,Kom
78,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R78-h,1258,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt E,https://adamlink.nl/geo/district/buurt-e/130,Overige huizen,Kom
79,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R79-h,0,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt F,https://adamlink.nl/geo/district/buurt-f/121,Hofje van Brouwer,Kom
80,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R80-h,1239,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt F,https://adamlink.nl/geo/district/buurt-f/121,Overige huizen,Kom
81,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R81-h,1382,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt G,https://adamlink.nl/geo/district/buurt-g/120,,Kom
82,http://lod.cedar-project.nl:8888/cedar/resource/VT_1879_09_H1-S0-R82-h,2539,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,http://lod.cedar-project.nl/vocab/cedar-Kom#BinnenKom,http://purl.org/linked-data/sdmx/2009/code#sex-M,Buurt H,https://adamlink.nl/geo/district/buurt-h/129,,Kom
