rij,obs,pop,houseType,residenceStatus,kom,sex,BuurtLabel,buurt,Overig,Beschrijving
437,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L437-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WI. Bestedelingenhuis der Ned. Herv. Gem.,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
438,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L438-h,28,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,wijk WI. V. Lemmikstichting,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
439,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L439-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,wijk WI. Magd. Hodshonstichting,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
440,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L440-h,629,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WI. Stedelijk Armhuis,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
441,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L441-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WI. Fedderstichting,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
443,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L443-h,55,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WI. Ned. Isr. Krankzinnigengesticht,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
444,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L444-h,70,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,"Wijk WI. Ned. Isr. Oude mannen-, vrouwen-, en ziekenhuis",https://adamlink.nl/geo/district/W-I/1265,,Verpl.
445,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L445-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WI. Het Brands Rushofje,https://adamlink.nl/geo/district/W-I/1265,,A.I.
447,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L447-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WI. Fernandus Nunusgesticht,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
448,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L448-h,136,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WI. Ev. Luth. Oude mannen- en vrouwenhuis,https://adamlink.nl/geo/district/W-I/1265,,Verpl.
449,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L449-h,4271,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WI. Overige huizen,https://adamlink.nl/geo/district/W-I/1265,,
450,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L450-h,5,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WII. Rijksmagazijn v. geneesmiddelen,https://adamlink.nl/geo/district/W-II/1295,,M.I.
451,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L451-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WII. Rijks centraal kleedingmagazijn,https://adamlink.nl/geo/district/W-II/1295,,M.I.
453,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L453-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WII. Militair Hospitaal,https://adamlink.nl/geo/district/W-II/1295,,M.I.
454,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L454-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WII. Emma-Kinderziekenhuis,https://adamlink.nl/geo/district/W-II/1295,,Verpl.
455,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L455-h,1356,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk WII. Overige huizen,https://adamlink.nl/geo/district/W-II/1295,,
456,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L456-h,918,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk XI. Huizen,https://adamlink.nl/geo/district/X-I/1359,,
457,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L457-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk XII. St. Willebrordusstichting,https://adamlink.nl/geo/district/X-II/1319,,Ond.
458,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L458-h,764,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Overige huizen,https://adamlink.nl/geo/district/X-II/1319,,
459,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L459-h,118,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk IJI. Huizen,https://adamlink.nl/geo/district/Y-I/1360,,
462,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L462-h,57,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk IJII. Brentanogesticht,https://adamlink.nl/geo/district/Y-II/1348,,Verpl.
464,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L464-h,868,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk IJII. Overige huizen,https://adamlink.nl/geo/district/Y-II/1348,,
465,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L465-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk ZI. Ziekenhuis Ned. Herv. Diaconie,https://adamlink.nl/geo/district/Z-I/1356,,Verpl.
466,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L466-h,2293,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk ZI. Overige huizen,https://adamlink.nl/geo/district/Z-I/1356,,
467,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L467-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk ZII. Ev. Luth. Weeshuis,https://adamlink.nl/geo/district/Z-II/1289,,Verpl.
468,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L468-h,735,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk ZII. Overige huizen,https://adamlink.nl/geo/district/Z-II/1289,,
470,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L470-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.AI. Looyershofje,https://adamlink.nl/geo/district/AA-I/1324,,A.I.
471,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L471-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.AI. Gijsbert Bakkerstichting,https://adamlink.nl/geo/district/AA-I/1324,,A.I.
473,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L473-h,2606,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.AI. Overige huizen,https://adamlink.nl/geo/district/AA-I/1324,,
474,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L474-h,537,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk A.AII. Huizen,https://adamlink.nl/geo/district/AA-II/1275,,
476,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L476-h,15,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk B.BI. Weeshuis der Waalsch Herv. Gem.,https://adamlink.nl/geo/district/BB-I/1294,,Verpl.
480,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L480-h,1963,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk B.BI. Overige huizen,https://adamlink.nl/geo/district/BB-I/1294,,
481,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L481-h,164,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk B.BII. Huizen,https://adamlink.nl/geo/district/BB-II/1261,,
483,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L483-h,13,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk C.C. Beth. Paletgesticht,https://adamlink.nl/geo/district/CC-I/1280,,Verpl.
485,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L485-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk C.C. V.V. Ziekenverpleging,https://adamlink.nl/geo/district/CC-I/1280,,Verpl.
486,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L486-h,2870,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk C.C. Overige huizen,https://adamlink.nl/geo/district/CC-I/1280,,
487,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L487-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk C.CII. Huis van bewaring,https://adamlink.nl/geo/district/CC-II/1249,,Gev.
488,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-L488-h,181,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#JuridischAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk C.CII. Overige huizen,https://adamlink.nl/geo/district/CC-II/1249,,
491,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O491-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk D.DI. Overige huizen,https://adamlink.nl/geo/district/DD-I/1260,,
492,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O492-h,18,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk D.DII. Huizen,https://adamlink.nl/geo/district/DD-II/1298,,
494,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O494-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk E.EI. Overige huizen,https://adamlink.nl/geo/district/EE-I/1302,,
495,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O495-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk E.EII. Huizen,https://adamlink.nl/geo/district/EE-II/1255,,
497,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O497-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk F.FI. R.K. jongensweeshuis,https://adamlink.nl/geo/district/FF-I/1262,,Verpl.
499,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O499-h,24,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk F.FI. Overige huizen,https://adamlink.nl/geo/district/FF-I/1262,,
500,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O500-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk F.FII. Huizen,https://adamlink.nl/geo/district/FF-II/1349,,
502,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O502-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk G.GI. Overige huizen,https://adamlink.nl/geo/district/GG-I/1339,,
506,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O506-h,1,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk H.H.I  Toevlucht v. behoeftigen.,https://adamlink.nl/geo/district/HH-I/1304,,A.I.
507,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O507-h,34,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk H.H.I Overige huizen.,https://adamlink.nl/geo/district/HH-I/1304,,
508,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O508-h,8,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk H.H.II. Huizen,https://adamlink.nl/geo/district/HH-II/1329,,
509,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O509-h,28,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk II I. Tehuis v. Stadsbestedelingen,https://adamlink.nl/geo/district/JJ-I/1358,,Verpl.
510,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O510-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk III. Overige Huizen,https://adamlink.nl/geo/district/JJ-I/1358,,
511,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O511-h,40,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk II II. Huizen,https://adamlink.nl/geo/district/JJ-II/1331,,
516,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O516-h,28,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk K.K. Overige huizen.,https://adamlink.nl/geo/district/KK/1308,,Verpl.
518,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O518-h,32,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk L.L. Overige huizen.,https://adamlink.nl/geo/district/LL/1323,,
520,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O520-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk M.MI. Overige huizen,https://adamlink.nl/geo/district/MM-I/1311,,
522,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O522-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk M.MII. Overige huizen,https://adamlink.nl/geo/district/MM-II/1355,,
525,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O525-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk N.NI. Overige huizen,https://adamlink.nl/geo/district/NN-I/1281,,
526,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O526-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk N.NII. Huizen,https://adamlink.nl/geo/district/NN-II/1271,,
530,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O530-h,14,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk O.OI. Overige Huizen.,https://adamlink.nl/geo/district/OO-I/1343,,
531,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O531-h,4,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk O.OII. Huizen,https://adamlink.nl/geo/district/OO-II/1277,,
534,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O534-h,25,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk P.PI. Overige Huizen,https://adamlink.nl/geo/district/PP-I/1335,,
535,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O535-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk P.PII. Huizen,https://adamlink.nl/geo/district/PP-II/1313,,
539,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O539-h,29,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk Q.QI. Overige huizen.,https://adamlink.nl/geo/district/QQ-I/1272,,
540,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O540-h,23,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk Q.QII. Huizen.,https://adamlink.nl/geo/district/QQ-II/1253,,
542,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O542-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk R.R. R.-K. Ziekenverpleging.,https://adamlink.nl/geo/district/RR/1352,,Verpl.
544,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O544-h,21,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk R.R.R.-K. Overige huizen,https://adamlink.nl/geo/district/RR/1352,,
546,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O546-h,3,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk S.S. St. Johannes de Deo.,https://adamlink.nl/geo/district/SS/1320,,Verpl.
553,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O553-h,30,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk S.S. Overige huizen,https://adamlink.nl/geo/district/SS/1320,,
556,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O556-h,39,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk T.T. Overige huizen.,https://adamlink.nl/geo/district/TT-I/1341,,
559,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O559-h,41,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk U.UI.Overige Huizen.,https://adamlink.nl/geo/district/U-I/1303,,
560,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O560-h,10,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk U.UII. Huizen.,https://adamlink.nl/geo/district/UU-II/1278,,
561,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O561-h,6,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk V.VI. Huizen,https://adamlink.nl/geo/district/V-I/1266,,
562,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O562-h,26,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk V.VII. Huizen,https://adamlink.nl/geo/district/VV-II/1353,,
563,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O563-h,2,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk V.VIII.Huizen,https://adamlink.nl/geo/district/VV-III/1327,,
564,http://lod.cedar-project.nl:8888/cedar/resource/VT_1909_01_T-S0-O564-h,12,,http://lod.cedar-project.nl/vocab/cedar-residenceStatus#TijdelijkAanwezig,,http://purl.org/linked-data/sdmx/2009/code#sex-M,Wijk W.W. Huizen,https://adamlink.nl/geo/district/WW/1301,,
